TransactionID,Date,Time,CustomerID,Name,Surname,Shipping_State,Item No.,Description,Retail_Price,Loyalty_Discount
111285,12-12-2016,00:35:00,200000047,Leah,Nolan,Mississippi,3123824581,Sweatpants,43.89,0.03
111284,12-12-2016,00:35:00,100000489,Kevin,Wright,New Mexico,5187373849,Short Slip,12.87,0.09
111283,12-12-2016,00:34:00,400000690,Bernadette,Duncan,Utah,6917448328,Socks,8.82,0.03
111282,12-12-2016,00:33:00,100000226,Gordon,Fraser,Wisconsin,2020397001,Men's Pajama Set,23.1,0.07
111281,12-12-2016,00:32:00,300000687,Tim,Vance,Texas,5480721202,Shirt,67.83,0.1
111280,12-12-2016,00:30:00,100000827,Amy,Buckland,New Hampshire,5310615417,Tie,41.79,0.08
111279,12-12-2016,00:25:00,200000348,Brandon,Anderson,Mississippi,6917448328,Socks,8.82,0.06
111278,12-12-2016,00:25:00,100000879,Ryan,Russell,Virginia,3382973348,Top,81.76,0.02
111277,12-12-2016,00:21:00,300000495,Stephen,Poole,Indiana,7463357829,Infant 2 Piece Set,49.8,0.08
111276,12-12-2016,00:21:00,200000482,Justin,Graham,Arizona,2963300774,Sweatshirt,75.81,0.01
111275,12-12-2016,00:19:00,400000433,Rose,Robertson,Oklahoma,4291344502,Long Overalls,55.62,0.06
111274,12-12-2016,00:18:00,200000856,William,McLean,South Carolina,1988250904,Coat,74.16,0.05
111273,12-12-2016,00:16:00,100000772,Alexander,Anderson,Arkansas,8269421724,Long Overalls,124.75,0.01
111272,12-12-2016,00:16:00,300000552,Bernadette,Ferguson,Arizona,6182617964,Long Gown,97.11,0.02
111271,12-12-2016,00:15:00,100000403,Ruth,Simpson,Arkansas,3390230025,Top,33.48,0.02
111270,12-12-2016,00:12:00,200000904,Ryan,Gray,West Virginia,9730446421,Blazer,103.3,0.1
111269,12-12-2016,00:12:00,300000270,Heather,Black,Nebraska,1319286996,Gowns/Pajamas,47.43,0.01
111268,12-12-2016,00:12:00,300000552,Bernadette,Ferguson,Arizona,8694351166,Chair Cover,38.87,0.02
111267,12-12-2016,00:11:00,400000738,Natalie,Tucker,North Dakota,7502168586,Baby Quilt,38.06,0.03
111266,12-12-2016,00:10:00,100000031,Megan,Bell,Alabama,7502168586,Baby Quilt,38.06,0.03
111265,12-12-2016,00:10:00,200000619,Alexander,Abraham,Texas,2113413915,Shorts,59.33,0.03
111264,12-12-2016,00:08:00,300000009,Ruth,Campbell,Maine,9166887914,Sweater,95.76,0.03
111263,12-12-2016,00:08:00,400000755,Angela,Oliver,Arkansas,8619953091,Pillowcase,18.96,0.01
111262,12-12-2016,00:04:00,100000346,Joseph,Buckland,Massachusetts,3132788435,Coat,30.06,0.01
111261,12-12-2016,00:04:00,100000854,Carl,Clark,Kentucky,7833392032,Skirt,55.86,0.02
111260,12-12-2016,00:01:00,100000642,Eric,Wilson,Ohio,1893735141,Socks,115.5,0.07
111259,11-12-2016,23:59:00,100000294,Brandon,Morgan,Mississippi,9313710898,Dish Towel,32.23,0.01
111258,11-12-2016,23:56:00,200000385,Joe,Parsons,Washington,3132788435,Coat,30.06,0.1
111257,11-12-2016,23:56:00,200000696,Benjamin,James,Oregon,1336619171,Slacks,63.84,0.06
111256,11-12-2016,23:55:00,100000575,Michael,Davidson,Hawaii,8586814459,Gown & Robe Set,65.64,0.08
111255,11-12-2016,23:54:00,300000718,Colin,Hill,Massachusetts,8241463559,Wallet,49.75,0.05
111254,11-12-2016,23:50:00,100000202,Fiona,Underwood,Louisiana,6962492078,Bath Mat,37.31,0.1
111253,11-12-2016,23:47:00,100000862,Jack,Young,Virginia,5187883584,Dish Towel,49.5,0.03
111252,11-12-2016,23:47:00,400000515,Amanda,Mackenzie,Mississippi,3795753080,Jeans,38.1,0.1
111251,11-12-2016,23:46:00,100000446,Christian,Abraham,Wyomin,1625450539,Dress,54.89,0.08
111250,11-12-2016,23:45:00,300000913,Dan,Robertson,Nebraska,6962492078,Bath Mat,37.31,0.1
111249,11-12-2016,23:44:00,100000849,Lily,Gill,Arkansas,4622769035,Short Gown,78,0.08
111248,11-12-2016,23:42:00,400000497,Anna,Chapman,California,6962492078,Bath Mat,37.31,0.06
111247,11-12-2016,23:41:00,100000882,Piers,Simpson,Alabama,7502168586,Baby Quilt,38.06,0.06
111246,11-12-2016,23:40:00,100000161,Diana,Powell,Maryland,3305177499,Coveralls (long sleeve),95.88,0
111245,11-12-2016,23:40:00,400000758,Julia,McDonald,Arkansas,8058527540,Jeans,35.91,0.05
111244,11-12-2016,23:40:00,300000357,Mary,Reid,Virginia,9280265561,Coat/Jacket,59.85,0.02
111243,11-12-2016,23:38:00,100000324,David,Newman,New Hampshire,3819369487,Dish Towel,7.84,0.05
111242,11-12-2016,23:37:00,200000371,Alan,Kelly,Michigan,2240469836,Slippers,35.82,0
111241,11-12-2016,23:37:00,200000631,Sean,Lyman,Colorado,7270957383,Scarf,29.85,0.04
111240,11-12-2016,23:36:00,100000926,Dan,Johnston,Rhode Island,8241463559,Wallet,49.75,0.06
111239,11-12-2016,23:34:00,100000877,Megan,Reid,Alaska,1893735141,Socks,115.5,0.03
111238,11-12-2016,23:33:00,300000767,Chloe,Bond,West Virginia,2363094138,Short Overalls,71.82,0.01
111237,11-12-2016,23:33:00,300000735,John,Anderson,Arizona,2210750188,Blazer,119.76,0.09
111236,11-12-2016,23:33:00,200000384,Bella,Bailey,Maine,8713824671,Infant 2 Piece Set,48.6,0
111235,11-12-2016,23:31:00,100000337,Tracey,Langdon,Pennsylvani,2557931901,Short Gown,47.76,0.06
111234,11-12-2016,23:31:00,400000555,Zoe,Murray,Missouri,8269421724,Long Overalls,124.75,0.07
111233,11-12-2016,23:31:00,100000889,Stephen,Bailey,Texas,9223468295,Bath Mat,23.88,0.08
111232,11-12-2016,23:30:00,100000558,Jan,Sanderson,Idaho,9195451761,Hand Towel,51.66,0.03
111231,11-12-2016,23:29:00,100000566,Diane,Berry,Iowa,2963300774,Sweatshirt,75.81,0.1
111230,11-12-2016,23:26:00,300000787,Neil,Sanderson,West Virginia,6182400847,Blazer,26.88,0.06
111229,11-12-2016,23:22:00,100000922,Sally,Glover,Virginia,9538578209,Dress,87.36,0.08
111228,11-12-2016,23:22:00,300000651,Una,Jones,Montan,6511971572,Sleeping Bag,47.88,0.01
111227,11-12-2016,23:21:00,300000079,Ruth,Mathis,Rhode Island,1489444777,Short Gown,131.12,0.07
111226,11-12-2016,23:21:00,100000890,Piers,Peake,Connecticut,7010679527,Blanket,63.84,0
111225,11-12-2016,23:20:00,200000662,Trevor,Skinner,Louisiana,1893735141,Socks,115.5,0.1
111224,11-12-2016,23:19:00,100000378,Harry,Manning,Iowa,4538875409,Couch Cover,79.8,0.06
111223,11-12-2016,23:17:00,100000132,James,Marshall,Rhode Island,1489444777,Short Gown,131.12,0.04
111222,11-12-2016,23:15:00,200000765,Paul,Baker,New Jersey,9223468295,Bath Mat,23.88,0
111221,11-12-2016,23:15:00,100000933,Gavin,Harris,North Dakota,1082405301,Blazer,119.76,0.04
111220,11-12-2016,23:14:00,200000507,Isaac,Gill,Illinoi,7502168586,Baby Quilt,38.06,0.08
111219,11-12-2016,23:13:00,100000289,Olivia,Peake,Utah,4681342313,Sheets,29.9,0.06
111218,11-12-2016,23:09:00,100000142,Sam,Russell,Vermont,6265788387,Commode Cover,58.1,0.04
111217,11-12-2016,23:07:00,300000637,Carolyn,Mills,Hawaii,8068199275,Slacks,87.78,0.04
111216,11-12-2016,23:02:00,100000872,Sally,MacDonald,Illinoi,3132788435,Coat,30.06,0.1
111215,11-12-2016,23:01:00,100000121,Ian,Slater,Alabama,3795753080,Jeans,38.1,0.1
111214,11-12-2016,00:00:00,100000035,Karen,Dyer,Mississippi,9873264896,Hat,10.89,0.02
111213,11-12-2016,00:00:00,200000014,Thomas,Lawrence,Minnesota,2926937052,Washcloth,10.78,0.06
111212,11-12-2016,22:59:00,100000205,Anna,Lee,Maine,6660530324,Washcloth,35.14,0.05
111211,11-12-2016,22:58:00,200000548,Emily,King,Minnesota,1737807900,Tie,68.64,0.09
111210,11-12-2016,22:58:00,100000227,Connor,Gill,Alaska,6719567315,Blouse,47.88,0.08
111209,11-12-2016,22:57:00,100000240,John,Baker,South Carolina,2430071492,Dust Ruffle,41.86,0.05
111208,11-12-2016,22:56:00,100000926,Dan,Johnston,Rhode Island,4934584980,Nylon Pants,55.86,0.06
111207,11-12-2016,22:55:00,200000485,Alan,Murray,Georgia,8586814459,Gown & Robe Set,65.64,0.03
111206,11-12-2016,22:52:00,100000036,Yvonne,Thomson,Delaware,8864799421,Valance,31.8,0.01
111205,11-12-2016,22:44:00,100000218,Theresa,Grant,Nebraska,1336619171,Slacks,63.84,0.08
111204,11-12-2016,22:43:00,100000929,Fiona,Wright,Vermont,8068199275,Slacks,87.78,0.08
111203,11-12-2016,22:43:00,100000063,Kevin,Gibson,Massachusetts,8269421724,Long Overalls,124.75,0.07
111202,11-12-2016,22:41:00,400000600,Nicola,Graham,Delaware,2178891798,Hand Towel,18.17,0.09
111201,11-12-2016,22:40:00,100000194,James,McGrath,South Dakota,7841340144,Shirt,29.4,0.07
111200,11-12-2016,22:39:00,100000476,Donna,Robertson,Indiana,2491559336,Jeans,104.79,0.1
111199,11-12-2016,22:38:00,100000935,Felicity,Miller,Iowa,2210750188,Blazer,119.76,0.05
111198,11-12-2016,22:36:00,100000404,Stewart,Bell,Indiana,9870137717,Crib Sheet,53.9,0.07
111197,11-12-2016,22:33:00,300000717,Anne,Allan,South Dakota,1284609276,Sweater,95.76,0.08
111196,11-12-2016,22:32:00,100000246,Justin,Paterson,North Carolina,2020397001,Men's Pajama Set,23.1,0.01
111195,11-12-2016,22:31:00,100000013,Ryan,MacDonald,Delaware,3890778939,Suit & 2 pc Dress,125.16,0.08
111194,11-12-2016,22:30:00,300000650,Abigail,Short,Iowa,6511971572,Sleeping Bag,47.88,0.01
111193,11-12-2016,22:29:00,100000190,Vanessa,Avery,South Dakota,3795753080,Jeans,38.1,0.05
111192,11-12-2016,22:29:00,100000907,Edward,Chapman,Montan,3495221948,Suit & 2 pc Dress,38.12,0.06
111191,11-12-2016,22:29:00,100000230,Dan,Terry,Minnesota,9862518267,Socks,10.84,0.04
111190,11-12-2016,22:28:00,400000770,Bella,Vaughan,Arkansas,9195451761,Hand Towel,51.66,0
111189,11-12-2016,22:28:00,100000809,Dylan,Mathis,Colorado,4622769035,Short Gown,78,0.03
111188,11-12-2016,22:27:00,400000638,Irene,Gill,Wisconsin,1336619171,Slacks,63.84,0.06
111187,11-12-2016,22:24:00,300000651,Una,Jones,Montan,6228611532,Valance,47.76,0.01
111186,11-12-2016,22:23:00,100000875,Jason,MacLeod,Alaska,6697166886,Coat,159.8,0.06
111185,11-12-2016,22:21:00,400000002,Jasmine,Miller,Georgia,7463357829,Infant 2 Piece Set,49.8,0
111184,11-12-2016,22:21:00,300000593,Amanda,Simpson,Virginia,8213207925,Underwear & Boxers,23.76,0.04
111183,11-12-2016,22:21:00,200000938,Trevor,Harris,Michigan,9313710898,Dish Towel,32.23,0.05
111182,11-12-2016,22:18:00,400000795,Amanda,King,Florida,9916068026,Gowns/Pajamas,118.14,0.1
111181,11-12-2016,22:18:00,300000528,Victoria,Welch,Iowa,2524845521,Gown & Robe Set,105.6,0.08
111180,11-12-2016,22:17:00,100000604,Angela,Short,Idaho,4619440506,Shorts,69.75,0
111179,11-12-2016,22:17:00,100000846,Felicity,Butler,New Mexico,8143229140,Shower Shoes,27.86,0.03
111178,11-12-2016,22:17:00,300000752,Melanie,Buckland,Indiana,2113413915,Shorts,59.33,0
111177,11-12-2016,22:15:00,100000641,Amanda,Payne,Virginia,8438262686,Robe,29.88,0.1
111176,11-12-2016,22:14:00,200000506,Harry,Payne,Georgia,2524845521,Gown & Robe Set,105.6,0.03
111175,11-12-2016,22:13:00,200000363,Brandon,Johnston,New York,9916068026,Gowns/Pajamas,118.14,0.04
111174,11-12-2016,22:12:00,400000376,Megan,Forsyth,Oregon,1336619171,Slacks,63.84,0.07
111173,11-12-2016,22:10:00,200000438,Colin,Howard,Oregon,3132788435,Coat,30.06,0.03
111172,11-12-2016,22:06:00,100000247,Claire,Dickens,Indiana,8143229140,Shower Shoes,27.86,0.09
111171,11-12-2016,22:06:00,200000033,Grace,Chapman,Minnesota,1625450539,Dress,54.89,0.07
111170,11-12-2016,22:05:00,100000181,Mary,Watson,Missouri,1737807900,Tie,68.64,0.08
111169,11-12-2016,22:04:00,200000493,Jacob,Forsyth,Arizona,3962085980,Sleeper,61.38,0.07
111168,11-12-2016,22:02:00,300000719,Sebastian,North,Maryland,8624682735,Coat,77.77,0.01
111167,11-12-2016,00:00:00,100000573,Sam,Howard,Alabama,1940915493,Long Gown,68.77,0.09
111166,11-12-2016,00:00:00,200000103,Nicola,Powell,Maryland,6660530324,Washcloth,35.14,0.02
111165,11-12-2016,21:56:00,400000740,Michael,Hamilton,Tennessee,2153011099,Gown & Robe Set,99.8,0.03
111164,11-12-2016,21:56:00,300000845,Christopher,Ogden,Rhode Island,3495221948,Suit & 2 pc Dress,38.12,0.08
111163,11-12-2016,21:54:00,200000506,Harry,Payne,Georgia,2588421965,Commode Cover,15.84,0.03
111162,11-12-2016,21:53:00,400000450,Jake,Cornish,Arizona,8241463559,Wallet,49.75,0.08
111161,11-12-2016,21:53:00,300000366,Dorothy,Paige,New Hampshire,5480721202,Shirt,67.83,0
111160,11-12-2016,21:53:00,400000757,Joanne,King,Delaware,9870137717,Crib Sheet,53.9,0.05
111159,11-12-2016,21:52:00,100000234,Brian,Mackay,Washington,1303837083,Suit,19.4,0.01
111158,11-12-2016,21:49:00,200000711,Kylie,Skinner,Utah,3305177499,Coveralls (long sleeve),95.88,0
111157,11-12-2016,21:47:00,200000259,Alison,Taylor,Connecticut,3495221948,Suit & 2 pc Dress,38.12,0.05
111156,11-12-2016,21:45:00,100000042,Diane,Black,Illinoi,4681342313,Sheets,29.9,0.06
111155,11-12-2016,21:44:00,100000279,Blake,Alsop,Kentucky,2355020550,Sweater,67.92,0.08
111154,11-12-2016,21:44:00,200000076,Michael,Hemmings,Arizona,8619953091,Pillowcase,18.96,0.02
111153,11-12-2016,21:42:00,300000429,Trevor,Reid,Oregon,4398051135,Bra,6,0.01
111152,11-12-2016,21:42:00,300000393,Lily,Lyman,New Hampshire,6182617964,Long Gown,97.11,0.02
111151,11-12-2016,21:36:00,300000367,Karen,Gray,West Virginia,2557931901,Short Gown,47.76,0.02
111150,11-12-2016,21:35:00,200000670,Richard,Carr,Louisiana,8694351166,Chair Cover,38.87,0.05
111149,11-12-2016,21:35:00,200000425,Joshua,Ince,Iowa,4327321762,Dress,69.75,0.07
111148,11-12-2016,21:34:00,300000550,Fiona,Young,Iowa,5509524170,Couch Cover,86.68,0.09
111147,11-12-2016,21:33:00,300000358,Simon,Morrison,Colorado,6182400847,Blazer,26.88,0.04
111146,11-12-2016,21:33:00,100000296,Penelope,Clarkson,Ohio,2210750188,Blazer,119.76,0.07
111145,11-12-2016,21:32:00,300000753,David,Mills,Nebraska,5310615417,Tie,41.79,0.03
111144,11-12-2016,21:32:00,200000026,Richard,Fraser,Rhode Island,9730446421,Blazer,103.3,0
111143,11-12-2016,21:31:00,100000932,Abigail,Ferguson,Massachusetts,8058527540,Jeans,35.91,0.07
111142,11-12-2016,21:31:00,100000918,Deirdre,Nolan,New Jersey,1988250904,Coat,74.16,0.04
111141,11-12-2016,21:30:00,100000335,Karen,May,Alaska,8262662751,Suit,109.89,0.07
111140,11-12-2016,21:30:00,100000204,Fiona,Vance,Massachusetts,2963300774,Sweatshirt,75.81,0.01
111139,11-12-2016,21:28:00,400000600,Nicola,Graham,Delaware,8241463559,Wallet,49.75,0.09
111138,11-12-2016,21:26:00,100000038,Robert,Cornish,Idaho,9916068026,Gowns/Pajamas,118.14,0.05
111137,11-12-2016,21:26:00,200000424,Keith,Ogden,Oklahoma,8143229140,Shower Shoes,27.86,0.05
111136,11-12-2016,21:23:00,200000748,Lucas,Graham,Washington,8675740287,Baby Quilt,47.76,0.01
111135,11-12-2016,21:23:00,400000075,Olivia,Dowd,Michigan,2210750188,Blazer,119.76,0.06
111134,11-12-2016,21:22:00,100000095,Rebecca,Knox,California,8143229140,Shower Shoes,27.86,0.04
111133,11-12-2016,21:22:00,100000708,Jan,Roberts,Massachusetts,1284609276,Sweater,95.76,0.1
111132,11-12-2016,21:22:00,100000873,Chloe,McDonald,Oklahoma,2695940506,Sweater,59.4,0
111131,11-12-2016,21:20:00,200000698,Jacob,Sharp,Nevada,6719567315,Blouse,47.88,0.05
111130,11-12-2016,21:19:00,100000207,Blake,Berry,Mississippi,1940915493,Long Gown,68.77,0.08
111129,11-12-2016,21:17:00,100000185,Cameron,Short,Arkansas,2355020550,Sweater,67.92,0.08
111128,11-12-2016,21:17:00,100000327,Dominic,Miller,Hawaii,3495221948,Suit & 2 pc Dress,38.12,0.06
111127,11-12-2016,21:17:00,200000481,Joan,Gray,Minnesota,6648383061,Long Slip,27.86,0.04
111126,11-12-2016,21:16:00,200000632,Nicholas,Allan,Missouri,7645888340,Bath Mat,5.6,0.03
111125,11-12-2016,21:14:00,400000513,Amy,Wilkins,Minnesota,2178891798,Hand Towel,18.17,0.02
111124,11-12-2016,21:13:00,200000673,Cameron,Dyer,Arizona,2524845521,Gown & Robe Set,105.6,0.05
111123,11-12-2016,21:13:00,100000576,Madeleine,Hamilton,Kansas,4934584980,Nylon Pants,55.86,0.02
111122,11-12-2016,21:11:00,400000474,Harry,Peake,New York,1988250904,Coat,74.16,0.04
111121,11-12-2016,21:09:00,400000442,Dorothy,Duncan,Minnesota,4391642886,Men's Pajama Set,83.79,0.06
111120,11-12-2016,21:04:00,100000205,Anna,Lee,Maine,2782517448,Belt,45.77,0.05
111119,11-12-2016,21:02:00,200000621,Andrew,Hill,New Hampshire,2963300774,Sweatshirt,75.81,0.02
111118,11-12-2016,21:01:00,200000479,Connor,MacLeod,Arizona,4398051135,Bra,6,0.04
111117,11-12-2016,20:55:00,100000867,Evan,Abraham,Alaska,5145202479,Crib Sheet,9.9,0.1
111116,11-12-2016,20:55:00,100000171,John,Hughes,New York,9730446421,Blazer,103.3,0.02
111115,11-12-2016,20:53:00,100000282,Theresa,Marshall,Arizona,2876522496,Jacket,99.8,0.04
111114,11-12-2016,20:52:00,200000265,Tim,Sanderson,Nevada,5857761910,Gowns/Pajamas,28.14,0.05
111113,11-12-2016,20:51:00,200000076,Michael,Hemmings,Arizona,8713824671,Infant 2 Piece Set,48.6,0.02
111112,11-12-2016,20:50:00,100000618,Andrew,Wright,Wyomin,2113413915,Shorts,59.33,0.08
111111,11-12-2016,20:49:00,100000086,Matt,McGrath,New Mexico,2248992375,Sweater,61.38,0.08
111110,11-12-2016,20:48:00,100000628,Rose,Davies,Texas,2524845521,Gown & Robe Set,105.6,0.08
111109,11-12-2016,20:48:00,100000421,Kimberly,Wallace,Idaho,2153011099,Gown & Robe Set,99.8,0.05
111108,11-12-2016,20:47:00,200000581,Alexander,Hill,Ohio,3132788435,Coat,30.06,0.03
111107,11-12-2016,20:47:00,200000354,Ian,Kerr,Rhode Island,6648383061,Long Slip,27.86,0.04
111106,11-12-2016,20:46:00,100000860,Rebecca,Ross,Texas,1489444777,Short Gown,131.12,0.05
111105,11-12-2016,20:43:00,100000060,Ryan,White,Louisiana,4574639519,Jeans,14.5,0.01
111104,11-12-2016,20:39:00,200000373,Lucas,Gill,Kentucky,5187373849,Short Slip,12.87,0.08
111103,11-12-2016,20:36:00,200000659,Stewart,Poole,Washington,6697166886,Coat,159.8,0.09
111102,11-12-2016,20:33:00,200000391,Gavin,Berry,West Virginia,4327321762,Dress,69.75,0
111101,11-12-2016,20:32:00,100000153,Elizabeth,Oliver,New Jersey,8675740287,Baby Quilt,47.76,0.05
111100,11-12-2016,20:32:00,100000321,Adam,Sharp,New Jersey,2363094138,Short Overalls,71.82,0.04
111099,11-12-2016,20:31:00,100000452,Peter,Quinn,Washington,5187373849,Short Slip,12.87,0.07
111098,11-12-2016,20:28:00,400000359,Gabrielle,MacDonald,Vermont,3819369487,Dish Towel,7.84,0.07
111097,11-12-2016,20:27:00,200000210,Blake,Rutherford,Nevada,3890778939,Suit & 2 pc Dress,125.16,0.07
111096,11-12-2016,20:27:00,400000780,Victor,Quinn,South Carolina,7841340144,Shirt,29.4,0.1
111095,11-12-2016,20:19:00,100000807,Gordon,May,Nebraska,6511971572,Sleeping Bag,47.88,0.06
111094,11-12-2016,20:18:00,200000714,Ian,Manning,Connecticut,6511971572,Sleeping Bag,47.88,0.09
111093,11-12-2016,20:16:00,200000067,Dan,Ellison,West Virginia,2248992375,Sweater,61.38,0.03
111092,11-12-2016,20:15:00,200000665,Edward,Turner,Arizona,3135576553,Underwear,5.88,0.03
111091,11-12-2016,20:14:00,100000565,Grace,Scott,Iowa,3452086694,Bra,38.87,0.07
111090,11-12-2016,20:13:00,200000803,Jason,Clark,North Dakota,5736433915,Mattress Cover,65.78,0.03
111089,11-12-2016,20:10:00,300000593,Amanda,Simpson,Virginia,8213207925,Underwear & Boxers,23.76,0.04
111088,11-12-2016,20:10:00,200000417,Andrew,Murray,Louisiana,3962085980,Sleeper,61.38,0.03
111087,11-12-2016,20:09:00,400000450,Jake,Cornish,Arizona,4934584980,Nylon Pants,55.86,0.08
111086,11-12-2016,20:08:00,100000930,Amelia,Hughes,Hawaii,4327321762,Dress,69.75,0
111085,11-12-2016,20:07:00,200000751,Brian,Bond,Wisconsin,8619953091,Pillowcase,18.96,0.09
111084,11-12-2016,20:06:00,300000717,Anne,Allan,South Dakota,2876522496,Jacket,99.8,0.08
111083,11-12-2016,20:05:00,100000933,Gavin,Harris,North Dakota,5736433915,Mattress Cover,65.78,0.04
111082,11-12-2016,20:04:00,100000606,Ruth,Mackenzie,Texas,5050067655,Bottoms,66.96,0.09
111081,11-12-2016,20:03:00,200000699,Jason,Cameron,Nevada,6661671897,Swimwear,50.83,0.08
111080,11-12-2016,20:02:00,100000152,Justin,Metcalfe,Nevada,6962492078,Bath Mat,37.31,0.03
111079,11-12-2016,20:01:00,300000032,Warren,Edmunds,Rhode Island,6917448328,Socks,8.82,0.05
111078,11-12-2016,20:01:00,100000922,Sally,Glover,Virginia,2491559336,Jeans,104.79,0.08
111077,11-12-2016,00:00:00,200000008,Lisa,Knox,Oregon,6962492078,Bath Mat,37.31,0.06
111076,11-12-2016,19:57:00,100000281,Sam,Parsons,South Carolina,6388591017,Baby Quilt,100.68,0.04
111075,11-12-2016,19:56:00,100000087,Jack,White,Indiana,5608950888,Suit & 2 pc Dress,112.35,0.06
111074,11-12-2016,19:56:00,100000678,Victoria,Thomson,Arizona,8586814459,Gown & Robe Set,65.64,0.07
111073,11-12-2016,19:55:00,200000727,Steven,Jackson,Wisconsin,5310615417,Tie,41.79,0.01
111072,11-12-2016,19:52:00,200000103,Nicola,Powell,Maryland,3123824581,Sweatpants,43.89,0.02
111071,11-12-2016,19:52:00,100000344,Anna,Miller,South Dakota,2876522496,Jacket,99.8,0.03
111070,11-12-2016,19:51:00,300000238,Dorothy,Miller,Alaska,4538875409,Couch Cover,79.8,0.06
111069,11-12-2016,19:49:00,100000215,Alan,Murray,West Virginia,5509524170,Couch Cover,86.68,0.05
111068,11-12-2016,19:45:00,200000102,Emma,Piper,Georgia,5127562193,Robe,95.76,0.08
111067,11-12-2016,19:45:00,200000589,David,Cameron,Missouri,2178891798,Hand Towel,18.17,0.01
111066,11-12-2016,19:44:00,100000188,Pippa,Mathis,North Dakota,6265788387,Commode Cover,58.1,0.04
111065,11-12-2016,19:44:00,200000684,Leonard,Nash,Kentucky,5187883584,Dish Towel,49.5,0.08
111064,11-12-2016,19:40:00,100000055,Cameron,Taylor,Massachusetts,5509524170,Couch Cover,86.68,0.08
111063,11-12-2016,19:38:00,300000888,Pippa,Gray,New Mexico,1625450539,Dress,54.89,0
111062,11-12-2016,19:30:00,100000312,Blake,Hudson,Indiana,8068199275,Slacks,87.78,0.1
111061,11-12-2016,19:23:00,100000025,Jennifer,Hughes,Rhode Island,4622769035,Short Gown,78,0.1
111060,11-12-2016,19:23:00,200000581,Alexander,Hill,Ohio,4584868492,T-shirt,61.38,0.03
111059,11-12-2016,19:22:00,200000842,Matt,Manning,Montan,2248992375,Sweater,61.38,0.06
111058,11-12-2016,19:21:00,200000581,Alexander,Hill,Ohio,9223468295,Bath Mat,23.88,0.03
111057,11-12-2016,19:21:00,300000614,Jennifer,Skinner,Georgia,1160651321,Coat,93.9,0.1
111056,11-12-2016,19:20:00,100000061,Kylie,Howard,Minnesota,2178891798,Hand Towel,18.17,0.1
111055,11-12-2016,19:19:00,200000370,Joshua,Bond,Kansas,8624682735,Coat,77.77,0.09
111054,11-12-2016,19:18:00,400000431,Jan,Avery,Kentucky,1737807900,Tie,68.64,0.08
111053,11-12-2016,19:18:00,200000800,Nathan,Vaughan,Texas,4619440506,Shorts,69.75,0.04
111052,11-12-2016,19:18:00,100000567,Alison,James,Arizona,5736433915,Mattress Cover,65.78,0
111051,11-12-2016,19:16:00,100000806,Fiona,Allan,Maryland,2113413915,Shorts,59.33,0
111050,11-12-2016,19:15:00,100000204,Fiona,Vance,Massachusetts,6648383061,Long Slip,27.86,0.01
111049,11-12-2016,19:14:00,100000010,Dominic,Parr,North Dakota,5857761910,Gowns/Pajamas,28.14,0
111048,11-12-2016,19:10:00,100000143,Luke,Ball,Wisconsin,6697166886,Coat,159.8,0.05
111047,11-12-2016,19:08:00,200000549,Frank,Poole,Rhode Island,9730446421,Blazer,103.3,0.01
111046,11-12-2016,19:08:00,300000822,Leonard,Fisher,Maine,6182617964,Long Gown,97.11,0.07
111045,11-12-2016,19:08:00,100000928,Stephen,Glover,Ohio,8143229140,Shower Shoes,27.86,0.08
111044,11-12-2016,19:06:00,200000658,John,Payne,Nevada,2926937052,Washcloth,10.78,0.07
111043,11-12-2016,19:04:00,300000812,Natalie,Wallace,Maryland,4934584980,Nylon Pants,55.86,0.07
111042,11-12-2016,19:04:00,400000654,Simon,Lawrence,Utah,7841340144,Shirt,29.4,0
111041,11-12-2016,19:03:00,200000008,Lisa,Knox,Oregon,5310615417,Tie,41.79,0.06
111040,11-12-2016,19:02:00,100000016,Nicholas,Newman,Ohio,9916068026,Gowns/Pajamas,118.14,0.01
111039,11-12-2016,00:00:00,400000692,Hannah,Hudson,North Carolina,2153011099,Gown & Robe Set,99.8,0.01
111038,11-12-2016,18:59:00,200000447,Neil,Coleman,Colorado,1625450539,Dress,54.89,0.02
111037,11-12-2016,18:56:00,200000166,William,Mitchell,Maryland,6182617964,Long Gown,97.11,0
111036,11-12-2016,18:52:00,100000937,Karen,White,Tennessee,3135576553,Underwear,5.88,0.09
111035,11-12-2016,18:52:00,200000072,Angela,Roberts,Oklahoma,4538875409,Couch Cover,79.8,0.09
111034,11-12-2016,18:52:00,100000274,Rose,Russell,Texas,2020397001,Men's Pajama Set,23.1,0.1
111033,11-12-2016,18:51:00,300000364,Katherine,Howard,Minnesota,5997626126,Coat/Jacket,39.55,0.01
111032,11-12-2016,18:51:00,300000624,Tim,Paterson,West Virginia,3305177499,Coveralls (long sleeve),95.88,0.09
111031,11-12-2016,18:50:00,200000463,Paul,Reid,Oklahoma,7833392032,Skirt,55.86,0.02
111030,11-12-2016,18:50:00,100000678,Victoria,Thomson,Arizona,5736433915,Mattress Cover,65.78,0.07
111029,11-12-2016,18:49:00,300000611,Nicola,Paige,Maryland,3382973348,Top,81.76,0.08
111028,11-12-2016,18:48:00,200000043,Jake,Morgan,Rhode Island,5127562193,Robe,95.76,0.02
111027,11-12-2016,18:48:00,200000018,Samantha,Coleman,Minnesota,9313710898,Dish Towel,32.23,0.04
